date,product_type,region_id,Quantity
2020-12-09,7,01,419
2020-12-09,8,01,1420
2020-12-09,9,01,1
2020-12-10,1,01,218
2020-12-10,1,07,4
2020-12-10,2,01,10537
2020-12-10,2,02,630
2020-12-10,2,05,769
2020-12-10,2,06,73
2020-12-10,2,07,904
2020-12-10,2,08,335
2020-12-10,2,22,367
2020-12-10,3,01,134
2020-12-10,3,07,6
2020-12-10,4,01,186
2020-12-10,4,06,4
2020-12-10,4,07,10
2020-12-10,5,01,12
2020-12-10,7,01,433
2020-12-10,8,01,1298
2020-12-10,8,02,20
2020-12-10,8,07,115
2020-12-10,8,22,96
